symbol,direction,entry_time,exit_time,entry_price,shares,entry_value,gross_pnl,cost,net_pnl,gross_bps,cost_bps,net_bps,r_multiple,win,exit_reasons,duration_mins,atr_at_entry,candle_size,pullback_depth_pct,pullback_type
ONGC,SHORT,2024-08-22 09:35:00+05:30,2024-08-22 13:40:00+05:30,327.63610000000006,536,175612.94960000002,1998.1007999999401,283.7003349294721,1714.400465070468,113.77867090958193,16.154864181466493,97.62380672811544,1.7160300071653236,1,Take_Profit,245.0,1.3,1.6999999999999886,0.0005706704544742924,zone
INFY,SHORT,2024-08-22 09:35:00+05:30,2024-08-22 10:25:00+05:30,1887.8556,264,498393.87840000005,1792.2431999999499,720.5912113434881,1071.6519886564618,35.9603774780222,14.458267698969555,21.50210977905265,1.1958778682005786,1,Take_Profit,50.0,6.390000000000055,2.4500000000000455,0.0006954025443342263,zone
NTPC,SHORT,2024-08-22 09:35:00+05:30,2024-08-22 13:05:00+05:30,406.49665,767,311782.93055,1999.3389000000354,467.959404869076,1531.3794951309594,64.12598972217967,15.009141265160773,49.11684845701889,1.5318858600019558,1,Take_Profit,210.0,1.2400000000000204,1.1000000000000227,0.0007102578741006957,zone
HINDALCO,SHORT,2024-08-22 09:35:00+05:30,2024-08-22 09:45:00+05:30,684.907375,489,334919.706375,1997.6872500000427,499.26810023628997,1498.4191497637528,59.64675150417364,14.907098350231854,44.739653153941795,1.5001538902185223,1,Take_Profit,10.0,2.9000000000000226,1.7000000000000455,0.0011327017245113867,zone
ULTRACEMCO,LONG,2024-08-22 09:40:00+05:30,2024-08-22 09:45:00+05:30,11250.6225,40,450024.89999999997,-1215.416999999943,655.19967098014,-1870.6166709800832,-27.007772236601642,14.559187080095793,-41.56695931669744,-1.8877956110406187,0,Stop_Loss,5.0,30.908333333333758,19.149999999999636,0.0008499499717538791,zone
ASIANPAINT,LONG,2024-08-22 09:40:00+05:30,2024-08-22 15:15:00+05:30,3176.08725,73,231854.36925,476.00744999999506,361.310476234351,114.69697376564409,20.53044984831551,15.583509484988971,4.946940363326541,0.11563719085518959,1,EOD_Squareoff,335.0,13.625,12.0,0.0025742770314285015,zone
MARUTI,LONG,2024-08-22 09:40:00+05:30,2024-08-22 15:15:00+05:30,12229.961925,31,379128.819675,1934.0535750000563,561.7432414924465,1372.3103335076098,51.013098309381554,14.816685314875002,36.196412994506545,1.389372276610408,1,EOD_Squareoff,335.0,34.875000000000306,25.75,0.0007633550577547443,zone
BAJAJFINSV,LONG,2024-08-22 09:40:00+05:30,2024-08-22 10:20:00+05:30,1626.5128499999998,151,245603.44035,-1120.8427999999392,378.65911881438205,-1499.5019188143212,-45.63628255380581,15.417500596684214,-61.053783150490034,-1.5016938662662729,0,Stop_Loss,40.0,4.741666666666674,5.7999999999999545,0.00020626307214500328,zone
SBILIFE,LONG,2024-08-22 09:40:00+05:30,2024-08-22 09:50:00+05:30,1800.8999999999999,210,378189.0,-1186.0957499999176,558.0172680449651,-1744.1130180448827,-31.36251318784834,14.75498409644292,-46.11749728429126,-1.7484842286165074,0,Stop_Loss,10.0,5.466666666666659,3.849999999999909,6.73930813535086e-05,zone
TCS,SHORT,2024-08-22 09:40:00+05:30,2024-08-22 10:00:00+05:30,4529.584075000001,110,498254.24825000006,-1103.805999999895,722.0431129654501,-1825.849112965345,-22.15346891424914,14.491459239965446,-36.64492815421458,-2.137366546764951,0,Stop_Loss,20.0,11.608333333333121,5.5,8.314554659681245e-05,zone
NESTLEIND,SHORT,2024-08-22 09:40:00+05:30,2024-08-22 10:20:00+05:30,1277.44096,326,416445.75295999995,-1205.9685400000062,611.4010127307467,-1817.369552730753,-28.958598603257713,14.68140828391333,-43.64000688717105,-1.8223865098969823,0,Stop_Loss,40.0,3.4733333333333576,2.4200000000000728,0.00035602382713652774,zone
SUNPHARMA,LONG,2024-08-22 09:40:00+05:30,2024-08-22 09:45:00+05:30,1766.632875,244,431058.4215,-1211.2526000000043,629.5382665668319,-1840.7908665668363,-28.09949973335585,14.604476682677035,-42.70397641603288,-1.8477726756216464,0,Stop_Loss,5.0,3.908333333333379,3.2000000000000455,0.000709469981585096,zone
WIPRO,LONG,2024-08-22 09:40:00+05:30,2024-08-22 10:10:00+05:30,264.41213999999997,1510,399262.33139999997,-1198.9626499999167,586.5227363159871,-1785.4853863159037,-30.029445697914813,14.690159581530388,-44.719605279445204,-1.785786469914825,0,Stop_Loss,30.0,0.8333333333333334,0.5299999999999727,0.0001995713946902863,zone
TITAN,LONG,2024-08-22 09:40:00+05:30,2024-08-22 09:45:00+05:30,3573.4858499999996,110,393083.44349999994,-1189.9882499999649,578.1687714487749,-1768.1570214487397,-30.273171502832962,14.708550589177259,-44.981722092010216,-1.7789311177635225,0,Stop_Loss,5.0,16.349999999999984,7.25,0.001614959031094437,zone
ADANIPORTS,LONG,2024-08-22 09:40:00+05:30,2024-08-22 09:45:00+05:30,1501.7504999999999,332,498581.16599999997,-1161.9999999999245,720.94608462456,-1882.9460846244845,-23.30613507370081,14.459954241924974,-37.766089315625784,-2.0619975827227144,0,Stop_Loss,5.0,4.341666666666659,2.0,0.0009452122574899629,zone
M&M,SHORT,2024-08-22 09:40:00+05:30,2024-08-22 09:45:00+05:30,2752.623,181,498224.76300000004,-1222.8359999999743,722.0706547219601,-1944.9066547219345,-24.543862345115397,14.492869651321607,-39.036731996437005,-1.9983895543654338,0,Stop_Loss,5.0,8.616666666666637,4.0,0.0003234327345073455,zone
BAJAJ-AUTO,SHORT,2024-08-22 09:45:00+05:30,2024-08-22 10:15:00+05:30,9855.07,25,246376.75,-1095.6743749999987,381.2079502173875,-1476.882325217386,-44.471500456110356,15.472561847552074,-59.94406230366243,-1.5194262605116742,0,Stop_Loss,30.0,33.0428571428573,33.95000000000073,0.002188786171999454,zone
APOLLOHOSP,SHORT,2024-08-22 09:45:00+05:30,2024-08-22 11:05:00+05:30,6773.11175,61,413159.81675,-1206.7629999999663,606.9550654139699,-1813.718065413936,-29.208140556664294,14.690563815920028,-43.89870437258433,-1.8142927426401705,0,Stop_Loss,80.0,18.91428571428566,13.0,0.0014257304313943452,zone
DRREDDY,SHORT,2024-08-22 09:45:00+05:30,2024-08-22 11:35:00+05:30,1397.5708650000001,162,226406.48013,1995.5597399999606,352.43354841522165,1643.126191584739,88.1405752544774,15.566407295977498,72.5741679584999,1.6467822622887465,1,Take_Profit,110.0,5.151428571428596,5.460000000000036,0.0018270812300218225,zone
HINDUNILVR,SHORT,2024-08-22 09:45:00+05:30,2024-08-22 15:15:00+05:30,2793.6025,92,257011.43,-165.09399999999732,395.07112557732,-560.1651255773173,-6.423605362609645,15.371733684269218,-21.795339046878862,-0.5587291915550191,0,EOD_Squareoff,330.0,8.042857142857104,9.5,0.0001818438644493976,zone
LT,SHORT,2024-08-22 09:45:00+05:30,2024-08-22 09:55:00+05:30,3598.2000000000003,138,496551.60000000003,1338.599999999975,718.3553390680001,620.2446609319747,26.95792340614701,14.466881972951052,12.49104143319596,0.926706500720135,1,Take_Profit,10.0,7.171428571428545,3.050000000000182,0.0004416331718302919,zone
POWERGRID,LONG,2024-08-22 09:45:00+05:30,2024-08-22 11:40:00+05:30,332.46614999999997,937,311520.78254999995,1997.9650999999874,470.309021503716,1527.6560784962714,64.13585262740243,15.09719568800294,49.038656939399495,1.5292119752204691,1,Take_Profit,115.0,1.6785714285714286,0.9000000000000341,0.0007980711899231143,zone
HDFCLIFE,SHORT,2024-08-22 09:45:00+05:30,2024-08-22 09:55:00+05:30,721.988825,601,433915.283825,-1215.8229999999464,635.045666455977,-1850.8686664559234,-28.01982426805444,14.635245406845216,-42.65506967489966,-1.853897610719805,0,Stop_Loss,10.0,2.7714285714285682,1.2999999999999545,0.0008091586793006395,zone
TATACONSUM,LONG,2024-08-22 09:50:00+05:30,2024-08-22 14:30:00+05:30,1198.49895,186,222920.80469999998,1989.8093999999373,350.41266036570397,1639.3967396342334,89.26082079587691,15.719154649440577,73.54166614643633,1.6477927379720743,1,Take_Profit,280.0,4.462500000000034,4.75,1.336979341743104e-05,zone
ULTRACEMCO,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 10:10:00+05:30,11210.142125,33,369934.690125,-1164.1665749999556,548.4404187876086,-1712.606993787564,-31.469516270739213,14.825330887522115,-46.29484715826133,-1.749861769595023,0,Stop_Loss,20.0,27.656250000000227,24.049999999999272,0.0007114088979963717,zone
EICHERMOT,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 10:15:00+05:30,4922.637450000001,71,349507.2589500001,-1148.8314749999472,520.7901474578875,-1669.6216224578347,-32.87003189722869,14.90069616930019,-47.77072806652888,-1.7149106110393293,0,Stop_Loss,25.0,14.599999999999795,11.25,0.002065298514875413,zone
M&M,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 13:05:00+05:30,2751.6235,94,258652.60900000003,1950.781999999972,396.09309032888007,1554.688909671092,75.42092877168588,15.313709452235992,60.10721931944989,1.593913527673635,1,Take_Profit,195.0,8.081249999999955,9.0,0.0019678882489104522,zone
BEL,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 09:55:00+05:30,304.197825,1329,404278.909425,-1202.2798499999294,594.935236794946,-1797.2150867948753,-29.7388714071163,14.71596026716095,-44.454831674277244,-1.797861283086631,0,Stop_Loss,5.0,1.08124999999999,0.5999999999999659,0.0003075251135299327,zone
TECHM,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 13:35:00+05:30,1609.1950000000002,186,299310.27,1992.0599999999222,451.08602359840006,1540.9739764015221,66.55501663875155,15.070850178258167,51.484166460493384,1.547116027028887,1,Take_Profit,225.0,6.387500000000017,4.5499999999999545,0.0004963155733278467,zone
HCLTECH,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 09:55:00+05:30,1674.9621,247,413715.6387,-1204.7177999999635,607.706022674416,-1812.4238226743796,-29.119464852368015,14.688978753232128,-43.808443605600154,-1.8172189182339074,0,Stop_Loss,5.0,4.150000000000034,3.2000000000000455,0.0008731395661730576,zone
BAJFINANCE,SHORT,2024-08-22 09:50:00+05:30,2024-08-22 09:55:00+05:30,673.663,742,499857.946,-1094.00479999996,724.2076194489441,-1818.212419448904,-21.88631407691896,14.488268622000543,-36.374582698919504,-2.155163632779545,0,Stop_Loss,5.0,1.0712499999999778,0.7999999999999545,0.0007605553791207526,zone
AXISBANK,LONG,2024-08-22 09:50:00+05:30,2024-08-22 11:45:00+05:30,1176.6880499999997,340,400073.9369999999,-1198.474499999902,587.6213525187101,-1786.095852518612,-29.956325297938676,14.687818879806464,-44.64414417774513,-1.7879964927906014,0,Stop_Loss,115.0,2.9999999999999716,2.349999999999909,0.0011460542248961404,zone
TITAN,LONG,2024-08-22 09:50:00+05:30,2024-08-22 10:30:00+05:30,3573.7859999999996,93,332362.09799999994,1950.3959999998924,498.47323901535987,1451.9227609845325,58.682864614721886,14.997896631864442,43.684967982857444,1.4888491988135872,1,Take_Profit,40.0,14.974999999999966,8.699999999999818,0.0016304877964241915,zone
SUNPHARMA,SHORT,2024-08-22 09:55:00+05:30,2024-08-22 14:50:00+05:30,1760.369375,221,389041.631875,1958.336249999984,572.52602043545,1385.810229564534,50.33744693496458,14.716317574449308,35.62112936051528,1.4152934457139783,1,Take_Profit,295.0,3.5444444444444545,3.5499999999999545,0.0007811783665686924,zone
COALINDIA,SHORT,2024-08-22 09:55:00+05:30,2024-08-22 12:20:00+05:30,531.23425,508,269866.999,1997.202000000072,411.24165365768,1585.960346342392,74.00689996927234,15.238678874465862,58.76822109480648,1.5881822132586838,1,Take_Profit,145.0,1.9555555555555832,1.7000000000000455,0.0024821917094740445,zone
ADANIPORTS,SHORT,2024-08-22 09:55:00+05:30,2024-08-22 10:25:00+05:30,1497.35095,292,437226.4774,-1197.0248000000174,639.5155904697681,-1836.5403904697855,-27.377683234515327,14.6266437081463,-42.004326942661635,-1.878001787124837,0,Stop_Loss,30.0,3.95000000000002,2.6000000000001364,0.0005570258008095277,zone
BPCL,SHORT,2024-08-22 09:55:00+05:30,2024-08-22 10:00:00+05:30,350.42470000000003,727,254758.7569,-1127.7223999999546,392.568304444196,-1520.2907044441506,-44.26628602378592,15.409413565253425,-59.675699589039354,-1.5205292754874948,0,Stop_Loss,5.0,1.5999999999999974,1.1999999999999886,0.0013750921375112882,zone
JSWSTEEL,LONG,2024-08-22 09:55:00+05:30,2024-08-22 11:50:00+05:30,927.2133749999999,451,418173.232125,1996.4642499999352,614.6256696320298,1381.8385803679053,47.742516656426105,14.697872135639386,33.04464452078672,1.384285824670239,1,Take_Profit,115.0,2.9777777777777854,1.75,0.0018655713109931309,zone
SBILIFE,LONG,2024-08-22 09:55:00+05:30,2024-08-22 10:10:00+05:30,1804.60185,114,205724.6109,-1077.2857500000023,324.73094306020903,-1402.0166930602113,-52.365428972601464,15.784739688634359,-68.15016866123582,-1.4380972590010037,0,Stop_Loss,15.0,6.116666666666687,7.650000000000091,0.0014693946151873695,zone
BAJFINANCE,LONG,2024-08-22 10:00:00+05:30,2024-08-22 10:05:00+05:30,675.427545,726,490360.39767000003,-1223.0087099999782,709.7740815200254,-1932.7827915200037,-24.941017174536015,14.47453923466481,-39.41555640920083,-1.9756188105240389,0,Stop_Loss,5.0,1.0379999999999767,1.009999999999991,0.000614997439687954,zone
HCLTECH,LONG,2024-08-22 10:00:00+05:30,2024-08-22 13:35:00+05:30,1680.84,207,347933.88,-1154.6563499999686,517.101979469017,-1671.7583294689857,-33.186085528663334,14.862076078047272,-48.048161606710615,-1.703824302848593,0,Stop_Loss,215.0,4.140000000000032,3.900000000000091,0.0010112366109044034,zone
TRENT,LONG,2024-08-22 10:00:00+05:30,2024-08-22 10:25:00+05:30,4563.450585,87,397020.20089499996,1987.1817899999733,585.9949324954564,1401.1868575045169,50.052410066799695,14.759826607675176,35.29258345912452,1.4102251384907625,1,Take_Profit,25.0,14.01300000000001,9.140000000000327,0.0005386860325416246,zone
KOTAKBANK,LONG,2024-08-22 10:00:00+05:30,2024-08-22 10:10:00+05:30,362.79130499999997,1296,470177.53127999994,-1234.2002399999246,682.4546310020656,-1916.6548710019902,-26.24966439038394,14.514828667889928,-40.76449305827387,-1.917400202808866,0,Stop_Loss,10.0,0.8760000000000048,0.5900000000000318,0.001384633163308695,zone
SBIN,LONG,2024-08-22 10:00:00+05:30,2024-08-22 14:30:00+05:30,820.51005,574,470972.7687,-1216.5643000000166,683.5445865469981,-1900.1088865470147,-25.830884094594925,14.513463027464374,-40.344347122059304,-1.9357879754590668,0,Stop_Loss,270.0,1.6150000000000204,1.3000000000000682,0.0013637233409286105,zone
BRITANNIA,SHORT,2024-08-22 10:05:00+05:30,2024-08-22 10:20:00+05:30,5820.088500000001,54,314284.77900000004,-1141.055099999954,473.12409055019805,-1614.1791905501523,-36.30640668092787,15.053993135003141,-51.360399815931025,-1.6413918256272773,0,Stop_Loss,15.0,16.709090909090925,15.300000000000182,0.001025360224819995,zone
HEROMOTOCO,SHORT,2024-08-22 10:05:00+05:30,2024-08-22 10:15:00+05:30,5273.362,81,427142.322,-1209.3968249999562,625.8771244906284,-1835.2739494905845,-28.313673516059506,14.652660067962742,-42.966333584022244,-1.8438885970159091,0,Stop_Loss,10.0,12.827272727272595,9.649999999999636,0.0016819684656591573,zone
LT,SHORT,2024-08-22 10:05:00+05:30,2024-08-22 10:55:00+05:30,3584.4069,68,243739.6692,-1121.5001999999786,377.654190357988,-1499.1543903579666,-46.01221474046287,15.494161930945461,-61.50637667140833,-1.5004585889634978,0,Stop_Loss,50.0,7.4681818181818675,12.900000000000091,0.0003767791724404388,zone
TCS,SHORT,2024-08-22 10:05:00+05:30,2024-08-22 10:30:00+05:30,4531.9329,97,439597.4913,-1196.7956999999942,642.723821835214,-1839.5195218352083,-27.224807322279506,14.62073452545233,-41.84554184773184,-1.8837717696065277,0,Stop_Loss,25.0,9.754545454545223,7.800000000000182,0.0015116350477507993,zone
BEL,SHORT,2024-08-22 10:05:00+05:30,2024-08-22 10:30:00+05:30,304.297775,1613,490832.311075,-1217.2907749999408,712.0643426615464,-1929.3551176614874,-24.800542823553783,14.507283375497703,-39.30782619905149,-1.9861819174658233,0,Stop_Loss,25.0,0.9499999999999886,0.44999999999998863,0.0006005553318310415,zone
BPCL,SHORT,2024-08-22 10:05:00+05:30,2024-08-22 11:05:00+05:30,351.42420000000004,915,321553.14300000004,1968.7139999999238,481.19741700376005,1487.5165829961638,61.225151825056905,14.96478661394269,46.26036521111422,1.5111555898888527,1,Take_Profit,60.0,1.4772727272727273,0.8999999999999773,0.0027805517321039517,zone
HINDALCO,SHORT,2024-08-22 10:10:00+05:30,2024-08-22 12:20:00+05:30,684.6075250000001,424,290273.59060000005,2028.8187999998954,438.8371237005921,1589.9816762993032,69.89333048887758,15.11805200030457,54.775278488573015,1.567396434121554,1,Take_Profit,130.0,2.645833333333343,2.0499999999999545,0.0033980339240562924,zone
HDFCLIFE,LONG,2024-08-22 10:10:00+05:30,2024-08-22 11:35:00+05:30,726.9633,325,236263.0725,-1096.964374999959,366.03888894601255,-1463.0032639459716,-46.42978538256159,15.492852313855037,-61.92263769641663,-1.4938932414459913,0,Stop_Loss,85.0,2.7499999999999907,2.6499999999999773,0.0006688259410157022,zone
ITC,LONG,2024-08-22 10:15:00+05:30,2024-08-22 10:25:00+05:30,507.65369999999996,784,398000.5008,-1181.409599999979,584.8290844993601,-1766.2386844993391,-29.683620940810112,14.694179613438317,-44.37780055424843,-1.796965354488842,0,Stop_Loss,10.0,1.1346153846153801,1.0,0.0004651447681734315,zone
SBILIFE,LONG,2024-08-22 10:15:00+05:30,2024-08-22 15:05:00+05:30,1800.6998999999998,143,257500.08569999997,-1093.5031249999545,394.7786882777495,-1488.281813277704,-42.46612664331065,15.331206092788866,-57.79733273609952,-1.5418843431482576,0,Stop_Loss,290.0,5.869230769230766,5.849999999999909,0.003011202511593788,zone
HDFCBANK,LONG,2024-08-22 10:15:00+05:30,2024-08-22 10:45:00+05:30,817.4085,611,499436.5935,-987.7425999999685,722.240682286152,-1709.9832822861206,-19.777137135226123,14.461108610900213,-34.23824574612634,-2.3158157300764155,0,Stop_Loss,30.0,1.45615384615386,0.7999999999999545,0.0005421187006369009,zone
ULTRACEMCO,LONG,2024-08-22 10:15:00+05:30,2024-08-22 10:25:00+05:30,11255.574975,34,382689.54915,-1143.7175000000025,564.140565016664,-1707.8580650166664,-29.886300855101428,14.741467758126367,-44.62776861322779,-1.7923698258183365,0,Stop_Loss,10.0,23.346153846154127,22.400000000001455,0.00037031512394396243,zone
ADANIENT,LONG,2024-08-22 10:15:00+05:30,2024-08-22 11:00:00+05:30,3039.8891849999995,144,437744.04263999994,-1226.2507199999163,638.5731844474047,-1864.8239044473212,-28.012961926437526,14.58782124357924,-42.60078317001677,-1.8502391354289116,0,Stop_Loss,45.0,6.758461538461479,5.480000000000018,0.0001092206240005718,zone
SHRIRAMFIN,LONG,2024-08-22 10:20:00+05:30,2024-08-22 10:45:00+05:30,631.5156000000001,753,475531.2468,-1220.3908650000328,689.7099268732964,-1910.1007918733292,-25.663736572778937,14.503987519528367,-40.1677240923073,-1.9429032154402102,0,Stop_Loss,25.0,2.6557142857143066,0.9900000000000091,0.0008730174570825099,zone
EICHERMOT,LONG,2024-08-22 10:25:00+05:30,2024-08-22 14:45:00+05:30,4935.916724999999,97,478783.92232499993,-1200.8333249998905,694.1267008565185,-1894.960025856409,-25.080903284483334,14.49770279431696,-39.57860607880029,-1.9699719786174779,0,Stop_Loss,260.0,11.389285714285506,7.449999999999818,0.00018540995807591086,zone
BAJFINANCE,SHORT,2024-08-22 10:25:00+05:30,2024-08-22 10:45:00+05:30,672.68349,595,400246.67655,-1162.4276999999404,589.4564011266639,-1751.8841011266043,-29.04278206679192,14.727327812128062,-43.77010987891998,-1.8214196182539115,0,Stop_Loss,20.0,0.9178571428571202,1.2799999999999727,0.00021036595276515744,zone
ULTRACEMCO,LONG,2024-08-22 10:30:00+05:30,2024-08-22 11:25:00+05:30,11243.568975,42,472229.89695,1559.7939000000115,687.4295100427239,872.3643899572876,33.030392825068496,14.557094213700523,18.473298611367973,1.1185636640293068,1,Take_Profit,55.0,18.785714285714544,12.950000000000728,0.0008077131995966295,zone
BAJAJFINSV,LONG,2024-08-22 10:35:00+05:30,2024-08-22 15:15:00+05:30,1624.461825,220,357381.60150000005,533.3514999999898,531.21401150861,2.137488491379713,14.923865631622048,14.864055935700147,0.059809695921901364,0.0021775521852601797,1,EOD_Squareoff,280.0,3.317857142857162,3.650000000000091,0.0018449297268065936,zone
KOTAKBANK,SHORT,2024-08-22 10:35:00+05:30,2024-08-22 11:40:00+05:30,361.74903500000005,1255,453995.03892500006,-1207.5986499998996,662.21212811487,-1869.8107781147696,-26.5993798711839,14.586329614590069,-41.18570948577396,-1.9077539534128336,0,Stop_Loss,65.0,0.5628571428571344,0.5999999999999659,0.0011440326845749988,zone
BRITANNIA,LONG,2024-08-22 10:35:00+05:30,2024-08-22 11:15:00+05:30,5845.771425,82,479353.25685,-1081.5123499999609,694.9909570548831,-1776.5033070548438,-22.56190678888804,14.49851330148281,-37.06042009037085,-2.1092179981140666,0,Stop_Loss,40.0,12.753571428571506,7.350000000000364,6.0257792963772596e-05,zone
ITC,LONG,2024-08-22 10:35:00+05:30,2024-08-22 10:50:00+05:30,507.2535,951,482398.0785,-1099.9979249999526,699.0965475352135,-1799.094472535166,-22.802701213494835,14.492108876325332,-37.29481008982016,-2.09384869395657,0,Stop_Loss,15.0,0.9749999999999943,0.6499999999999773,0.0008509996872702187,zone
HEROMOTOCO,LONG,2024-08-22 10:40:00+05:30,2024-08-22 10:45:00+05:30,5294.54595,73,386501.85435,1948.5086999999858,571.731507205492,1376.7771927944937,50.4139547603696,14.792464790809404,35.62148996956019,1.413159913316788,1,Take_Profit,5.0,10.192857142857,10.699999999999818,0.0010211034600928876,zone
INFY,SHORT,2024-08-22 10:40:00+05:30,2024-08-22 10:45:00+05:30,1879.15995,176,330732.1512,-1176.1200000000208,495.399883787392,-1671.5198837874127,-35.561102715072856,14.978884937249848,-50.53998765232271,-1.6545626025859972,0,Stop_Loss,5.0,3.7464285714285745,4.800000000000182,0.00017650382364593176,zone
