datetime,open,high,low,close,volume
2011-08-24 00:00:00+05:30,150.99,155.66,150.99,152.25,841357
2011-08-25 00:00:00+05:30,152.66,153.64,147.97,148.75,525513
2011-08-26 00:00:00+05:30,147.4,149.36,144.58,145.31,531594
2011-08-29 00:00:00+05:30,153.23,153.23,142.62,144.36,1454589
2011-08-30 00:00:00+05:30,145.64,146.53,143.62,145.55,710184
2011-09-02 00:00:00+05:30,147.79,147.79,144.51,145.64,516279
2011-09-05 00:00:00+05:30,144.1,146.27,143.94,144.42,819385
2011-09-06 00:00:00+05:30,144.79,145.44,143.34,144.21,1083841
2011-09-07 00:00:00+05:30,144.94,147.1,144.29,146.55,1690868
2011-09-08 00:00:00+05:30,147.84,148.71,145.75,147.51,931398
2011-09-09 00:00:00+05:30,147.88,148.84,143.92,144.51,1075603
2011-09-12 00:00:00+05:30,143.49,143.66,141.01,143.18,735337
2011-09-13 00:00:00+05:30,145.1,145.18,140.92,142.21,771856
2011-09-14 00:00:00+05:30,143.86,143.86,140.23,143.29,675608
2011-09-15 00:00:00+05:30,143.97,145.14,141.77,143.25,903494
2011-09-16 00:00:00+05:30,143.53,144.79,141.31,142.99,1611666
2011-09-19 00:00:00+05:30,141.99,143.94,141.99,143.49,435854
2011-09-20 00:00:00+05:30,141.88,146.1,141.88,145.44,542698
2011-09-21 00:00:00+05:30,147.4,147.71,145.47,146.73,846341
2011-09-22 00:00:00+05:30,145.47,146.1,142.18,144.49,1023659
2011-09-23 00:00:00+05:30,143.6,145.97,139.57,140.62,553054
2011-09-26 00:00:00+05:30,139.14,141.31,136.99,138.75,373066
2011-09-27 00:00:00+05:30,140.49,143.44,139.36,142.49,489328
2011-09-28 00:00:00+05:30,141.44,143.4,137.75,139.38,390312
2011-09-29 00:00:00+05:30,137.75,140.75,137.27,138.75,362330
2011-09-30 00:00:00+05:30,140.4,140.4,136.1,137.47,698282
2011-10-03 00:00:00+05:30,136.53,137.14,130.88,131.64,665981
2011-10-04 00:00:00+05:30,131.64,132.18,129.14,131.14,1018815
2011-10-05 00:00:00+05:30,131.14,132.49,124.79,128.27,1323241
2011-10-07 00:00:00+05:30,129.92,132.12,128.44,129.36,414866
2011-10-10 00:00:00+05:30,137.31,139.84,129.14,134.12,771904
2011-10-11 00:00:00+05:30,135.66,136.53,134.05,135.64,731756
2011-10-12 00:00:00+05:30,135.88,136.94,134.36,136.57,370074
2011-10-13 00:00:00+05:30,136.97,141.14,136.07,139.14,786433
2011-10-14 00:00:00+05:30,137.21,140.01,136.97,138.31,230671
2011-10-17 00:00:00+05:30,138.57,140.44,137.84,138.49,189343
2011-10-18 00:00:00+05:30,138.44,140.01,136.12,138.97,384669
2011-10-19 00:00:00+05:30,139.6,139.99,137.84,139.1,335135
2011-10-20 00:00:00+05:30,136.97,138.64,136.75,137.47,224848
2011-10-21 00:00:00+05:30,138.01,138.92,133.51,134.03,444276
2011-10-24 00:00:00+05:30,135.16,136.16,132.7,135.14,497950
2011-10-25 00:00:00+05:30,136.05,141.75,133.92,139.6,302958
2011-10-26 00:00:00+05:30,139.57,141.73,139.57,140.68,73498
2011-10-28 00:00:00+05:30,141.75,148.27,141.31,146.75,1195055
2011-10-31 00:00:00+05:30,146.49,146.49,143.71,144.71,294467
2011-11-01 00:00:00+05:30,142.62,143.9,139.03,139.84,548815
2011-11-02 00:00:00+05:30,141.47,144.16,138.44,142.66,532631
2011-11-03 00:00:00+05:30,143.05,144.31,141.75,142.97,296845
2011-11-04 00:00:00+05:30,144.14,145.58,143.05,143.84,359789
2011-11-08 00:00:00+05:30,144.05,145.14,142.27,143.4,128878
